bayseg,YEAR,MONTH,entity,facname,source,tnloadtons,tploadtons,tssloadtons,bodloadtons
2,2023,10,PALM RIVER,,Non-Point Source,0.0010109378,0.0002047025,0.0360064154,0.0065529671
2,2023,10,PANTHER TRACE,,Non-Point Source,0.0296481254,0.0059345531,0.9902730224,0.1754894755
2,2023,10,PANTHER TRACE II,,Non-Point Source,0.0418913153,0.008334362,2.3160810544,0.4370076441
2,2023,10,PASCO,,Non-Point Source,0,0,1.5255650941,0
2,2023,10,POLK,,Non-Point Source,2.9229439691,0.6504500952,95.207755643,10.415753763
2,2023,10,RIVERCREST,,Non-Point Source,0.0333084742,0.007175399,1.0278945387,0.1906793034
2,2023,10,SAN ANTONIO,,Non-Point Source,0,0,0.0126981453,0
2,2023,10,SPRING LAKE,,Non-Point Source,0.0267980148,0.0059898793,1.1104893146,0.1910563747
2,2023,10,ST. LEO,,Non-Point Source,0,0,0.0004767486,0
2,2023,10,STONE CREST,,Non-Point Source,0.0028465176,0.0005658059,0.0926345161,0.0164306027
2,2023,10,STONE DAIRY CREEK,,Non-Point Source,0.02095762,0.0042269594,0.7251732869,0.1275645804
2,2023,10,STONELAKE RANCH,,Non-Point Source,0,0,0.0057701405,0
2,2023,10,TEMPLE TERRACE,,Non-Point Source,0,0,0.1017296297,0
2,2023,10,Tampa,,Non-Point Source,2.731808721,0.6119514015,125.48428872,23.19447973
2,2023,10,ZEPHYRHILLS,,Non-Point Source,0,0,0.1030756062,0
2,2023,10,Lakeland,City of Lakeland,PS - Domestic - REUSE,0,0,0,0
2,2023,10,Zephyrhills,City of Zephyrhills WWTF,PS - Domestic - REUSE,0.067056997,0.0402341982,0.014529016,0.0223523323
2,2023,10,Hillsborough Co.,Falkenburg AWTP,PS - Domestic - REUSE,0.1155852049,0.0045607825,0.0026547839,0.0016337131
2,2023,10,Tampa,Howard F. Curren,PS - Domestic - REUSE,0.4550407101,0.0662938097,0.0132587619,0.0503832954
2,2023,10,Polk Co.,NW Regional WWTP,PS - Domestic - REUSE,0.0236528552,0.0059132138,0.001552504,0.0036529506
2,2023,10,Pasco Co.,Pasco Reuse,PS - Domestic - REUSE,0.1635309152,0,0,0
2,2023,10,Plant City,Plant City WRF,PS - Domestic - REUSE,0.039770853,0.0015999768,0.0159997684,0.0125712466
2,2023,10,Polk Co.,Southwest Regional WWTF,PS - Domestic - REUSE,0.0572620705,0.011126753,0.004952762,0.0075987582
2,2023,10,Hillsborough Co.,Valrico AWTP,PS - Domestic - REUSE,0.8770729238,0.0102486996,0.0393765827,0.037758367
2,2023,10,Lakeland,City of Lakeland,PS - Domestic - SW,1.3428533604,2.6278251104,3.4265913334,2.7551646532
2,2023,10,Mulberry,City of Mulberry,PS - Domestic - SW,0.0833038312,0.1195228882,0.0470847741,0.036219057
2,2023,10,Hillsborough Co.,Falkenburg AWTP,PS - Domestic - SW,1.5530731654,0.3882682914,0.2107742153,0.133120557
2,2023,10,Tampa,Howard F. Curren,PS - Domestic - SW,19.511257763,17.055295248,3.4110590495,12.962024388
2,2023,10,Plant City,Plant City WRF,PS - Domestic - SW,0.2535851407,0.0612102064,0.6121020638,0.4809373358
2,2023,10,Hillsborough Co.,Valrico AWTP,PS - Domestic - SW,0,0,0,0
2,2023,10,Alpha/Owens Corning,Alpha/Owens Corning,PS - Industrial,0,0,0,0
2,2023,10,Cytech Brewster,Brewster Phosphogypsum,PS - Industrial,0.0710850736,0.1301557685,0.3303954124,0.9611502905
2,2023,10,Busch Gardens,Busch Gardens,PS - Industrial,0.2346736188,0.0364777646,0.607962743,1.1672884666
2,2023,10,CSX,CSX - Rockport Newport,PS - Industrial,0,0,0,0
2,2023,10,CSX,CSX Winston Yard,PS - Industrial,0.0001940307,0,0,0.0620898121
2,2023,10,Coronet,Coronet Industries,PS - Industrial,0,0,0,0
2,2023,10,Estech Agricola,Estech Agricola,PS - Industrial,0,0,0,0
2,2023,10,Kerry,Kerry I and F,PS - Industrial,0.0031044906,0.0062089812,0,0.3104490603
2,2023,10,Kinder Morgan,Kinder Morgan Port Sutton,PS - Industrial,0.1114900188,0.0008962923,0.1071178612,0.2841902439
2,2023,10,Kinder Morgan,Kinder Morgan Tampaplex,PS - Industrial,0,0,0,0
2,2023,10,Lowry Park Zoo,Lowry Park Zoo,PS - Industrial,0.0170126085,0.0026582201,0.0886073359,0.170126085
2,2023,10,Mosaic,Mosaic - Bartow,PS - Industrial,0.7480270107,0.3290501331,1.7126957239,1.9620380608
2,2023,10,Mosaic,Mosaic - Black Point,PS - Industrial,0.0000474728,7.2438114E-6,0.0001060701,0.0000316917
2,2023,10,Mosaic,Mosaic - Bonnie,PS - Industrial,0.5241544321,1.0238221946,4.6990733944,5.1410364378
2,2023,10,Mosaic,Mosaic - Ft. Lonesome,PS - Industrial,0,0,0,0
2,2023,10,Mosaic,Mosaic - Green Bay,PS - Industrial,0.3852672838,1.5977260886,2.9839328841,3.6260450238
2,2023,10,Mosaic,Mosaic - Hookers Prairie,PS - Industrial,0,0,0,0
2,2023,10,Mosaic,Mosaic - Mulberry Phospho Stack,PS - Industrial,0.0841316953,0.2070695232,0.2104844629,0.2980310978
2,2023,10,Mosaic,Mosaic - Mulberry Plant,PS - Industrial,0,0,0,0
2,2023,10,Mosaic,Mosaic - New Wales Chemical Plant,PS - Industrial,0.8646394389,0.3705597595,6.724973414,13.175458117
2,2023,10,Mosaic,Mosaic - Nichols Mine,PS - Industrial,0,0,0,0
2,2023,10,Mosaic,Mosaic - Plant City,PS - Industrial,1.1159091471,0.2656926541,4.905095152,3.9240761216
2,2023,10,Mosaic,Mosaic - Port Sutton,PS - Industrial,0,0,0,0
2,2023,10,Mosaic,Mosaic - Riverview,PS - Industrial,0.0805615311,0.2204188328,0.2378039802,0.0372538872
2,2023,10,Mosaic,Mosaic - Riverview Stack Closure,PS - Industrial,0,0,0,0
2,2023,10,Mosaic,Mosaic - South Pierce,PS - Industrial,0.4604994394,1.3814983181,3.2971759859,8.841589236
2,2023,10,Mosaic,Mosaic - Tampa Ammonia Terminal,PS - Industrial,0,0,0,0
2,2023,10,Mosaic,Mosaic - Tampa Marine Terminal,PS - Industrial,0,0,0,0
2,2023,10,TECO,TECO - Bayside (fka Gannon),PS - Industrial,0,0,0,0
2,2023,10,Trademark Nitrogen,Trademark Nitrogen Corporation,PS - Industrial,0.0050072846,0.004225451,0.0316916749,0.0348079173
2,2023,10,Springs,,Springs,11.466027257,0.35770295,21.420157125,0
2,2023,11,Atmospheric Deposition,,Atmospheric Deposition,1.4349580756,0.0309244172,0,0
2,2023,11,Ground Water,,Ground Water,1.7256819188,0.2053736832,0,0
2,2023,11,CSX,CSX Newport,Material Losses,0.0610670833,0,0,0
2,2023,11,CSX,CSX Rockport,Material Losses,0.0625291667,0,0,0
2,2023,11,Kinder Morgan,Kinder Morgan Port Sutton,Material Losses,0.011059,0,0,0
2,2023,11,Kinder Morgan,Kinder Morgan Tampaplex,Material Losses,0.00278075,0,0,0
2,2023,11,Mosaic,Mosaic All,Material Losses,0.1325,0,0,0
2,2023,11,ALAFIA PRESERVE,,Non-Point Source,0.0146629263,0.0014711847,0.3645530546,0.0421696396
2,2023,11,BLOOMINGDALE,,Non-Point Source,0.0039695055,0.0007574486,0.1299422972,0.0245621533
2,2023,11,CITY OF PLANT CITY,,Non-Point Source,0.1895130665,0.0187128966,7.9831100479,0.504237092
2,2023,11,Conservation,,Non-Point Source,1.0064493332,0.1195454174,22.604222271,3.1994127847
2,2023,11,DONALDSON KNOLL,,Non-Point Source,0.0021141705,0.0002109068,0.0986022029,0.0093223052
2,2023,11,EAGLE RIDGE,,Non-Point Source,0.0321168455,0.0050425536,0.8380223325,0.0912224673
2,2023,11,FDACS (Agriculture),,Non-Point Source,2.6272189179,0.4801539148,17.662010501,3.4193726429
2,2023,11,HILLSBOROUGH,,Non-Point Source,3.7495689776,0.7699094577,142.00414592,21.283287769
2,2023,11,LAKE ST. CHARLES,,Non-Point Source,0.0124306564,0.0024929178,0.4076471971,0.0740302494
2,2023,11,LIVE OAK I,,Non-Point Source,0,0,0,0
2,2023,11,LIVE OAK II,,Non-Point Source,0,0,0,0
2,2023,11,Lakeland,,Non-Point Source,0.3103326238,0.0319441092,11.546414204,0.9907256343
2,2023,11,MAGNOLIA PARK,,Non-Point Source,0.0120579722,0.002404939,0.4179499658,0.0746246107
2,2023,11,MSGP COT,,Non-Point Source,0.0094412654,0.000260708,0.8881892401,0.2087548096
2,2023,11,MacDill AFB,,Non-Point Source,0.0211531537,0.0035035067,0.4862269931,0.1898888497
2,2023,11,Mulberry,,Non-Point Source,0.0738102001,0.0084725022,2.7492956323,0.2367277767
2,2023,11,None,,Non-Point Source,0.0006726061,0.0000574165,0.0107160255,0.0033612162
2,2023,11,PALM RIVER,,Non-Point Source,0.000257434,0.0000524481,0.0094475658,0.0017259545
2,2023,11,PANTHER TRACE,,Non-Point Source,0.0119105735,0.0023943573,0.4080956106,0.0721292164
2,2023,11,PANTHER TRACE II,,Non-Point Source,0.0119835712,0.0025634783,0.4985191494,0.1004161208
2,2023,11,PASCO,,Non-Point Source,0,0,0,0
2,2023,11,POLK,,Non-Point Source,2.0350101737,0.222308921,62.286459519,5.789424591
2,2023,11,RIVERCREST,,Non-Point Source,0.014941961,0.0034163314,0.4893248845,0.0906072667
2,2023,11,SAN ANTONIO,,Non-Point Source,0,0,0,0
2,2023,11,SPRING LAKE,,Non-Point Source,0.0114020526,0.002704397,0.4506243827,0.0783794822
2,2023,11,ST. LEO,,Non-Point Source,0,0,0,0
2,2023,11,STONE CREST,,Non-Point Source,0.001126317,0.0002247258,0.0375819269,0.006653918
2,2023,11,STONE DAIRY CREEK,,Non-Point Source,0.0082844061,0.0016770662,0.2938494537,0.0516022385
2,2023,11,STONELAKE RANCH,,Non-Point Source,0,0,0,0
2,2023,11,TEMPLE TERRACE,,Non-Point Source,0,0,0,0
2,2023,11,Tampa,,Non-Point Source,0.8562210166,0.1926363368,41.389455043,7.5395629056
2,2023,11,ZEPHYRHILLS,,Non-Point Source,0,0,0,0
2,2023,11,Lakeland,City of Lakeland,PS - Domestic - REUSE,0,0,0,0
2,2023,11,Zephyrhills,City of Zephyrhills WWTF,PS - Domestic - REUSE,0.0585396768,0.0899776514,0.0113827149,0.023849498
2,2023,11,Hillsborough Co.,Falkenburg AWTP,PS - Domestic - REUSE,0.0347396254,0.0012094536,0.0009521231,0.0019299792
2,2023,11,Tampa,Howard F. Curren,PS - Domestic - REUSE,0.3979481264,0.0660705702,0.0127058789,0.0482823397
2,2023,11,Polk Co.,NW Regional WWTP,PS - Domestic - REUSE,0.0226234745,0.0032733599,0.0017402673,0.0024860961
2,2023,11,Pasco Co.,Pasco Reuse,PS - Domestic - REUSE,0.1635309152,0,0,0
2,2023,11,Plant City,Plant City WRF,PS - Domestic - REUSE,0.0589028271,0.0017582933,0.0249091557,0.0219786668
2,2023,11,Polk Co.,Southwest Regional WWTF,PS - Domestic - REUSE,0.0436911987,0.0081395863,0.0032033211,0.005934021
2,2023,11,Hillsborough Co.,Valrico AWTP,PS - Domestic - REUSE,0.6568964416,0.0088208843,0.0363212882,0.027500404
2,2023,11,Lakeland,City of Lakeland,PS - Domestic - SW,0.9291865554,1.979882122,2.6231651219,1.6653882109
2,2023,11,Mulberry,City of Mulberry,PS - Domestic - SW,0.055079672,0.0447522335,0.0237531085,0.041309754
2,2023,11,Hillsborough Co.,Falkenburg AWTP,PS - Domestic - SW,1.2534130446,0.2685885095,0.2126325701,0.4084783583
2,2023,11,Tampa,Howard F. Curren,PS - Domestic - SW,16.146630877,16.084766391,3.093224306,11.754252363
2,2023,11,Plant City,Plant City WRF,PS - Domestic - SW,0.2147105759,0.0384556255,0.5447880283,0.4806953191
2,2023,11,Hillsborough Co.,Valrico AWTP,PS - Domestic - SW,0,0,0,0
2,2023,11,Alpha/Owens Corning,Alpha/Owens Corning,PS - Industrial,0,0,0,0
2,2023,11,Cytech Brewster,Brewster Phosphogypsum,PS - Industrial,0.0151419026,0.1261825213,0.1225773064,0.3461006298
2,2023,11,Busch Gardens,Busch Gardens,PS - Industrial,0.0495717048,0.0082619508,0.2753983599,0.528764851
2,2023,11,CSX,CSX - Rockport Newport,PS - Industrial,0,0,0,0
2,2023,11,CSX,CSX Winston Yard,PS - Industrial,0.0001502173,0,0,0.0480695319
2,2023,11,Coronet,Coronet Industries,PS - Industrial,0,0,0,0
2,2023,11,Estech Agricola,Estech Agricola,PS - Industrial,0,0,0,0
2,2023,11,Kerry,Kerry I and F,PS - Industrial,0.012017383,0.0020028972,0,0.1001448581
2,2023,11,Kinder Morgan,Kinder Morgan Port Sutton,PS - Industrial,1.1983959631,0.0811035652,0.5447254378,1.3315510701
2,2023,11,Kinder Morgan,Kinder Morgan Tampaplex,PS - Industrial,0,0,0,0
2,2023,11,Lowry Park Zoo,Lowry Park Zoo,PS - Industrial,0.0104801594,0.0016123322,0.0575832934,0.1105599234
2,2023,11,Mosaic,Mosaic - Bartow,PS - Industrial,0.368307752,0.1894490354,0.9860763457,1.1296339999
2,2023,11,Mosaic,Mosaic - Black Point,PS - Industrial,0.0000816181,7.0101401E-6,0.0001026485,0.0000306694
2,2023,11,Mosaic,Mosaic - Bonnie,PS - Industrial,0.202355204,0.762978638,2.1827823644,3.184606489
2,2023,11,Mosaic,Mosaic - Ft. Lonesome,PS - Industrial,0,0,0,0
2,2023,11,Mosaic,Mosaic - Green Bay,PS - Industrial,0.1120871325,1.2814285686,2.3932117475,2.9082066806
2,2023,11,Mosaic,Mosaic - Hookers Prairie,PS - Industrial,0,0,0,0
2,2023,11,Mosaic,Mosaic - Mulberry Phospho Stack,PS - Industrial,0.0922083781,0.2421377489,0.2461310251,0.3485041063
2,2023,11,Mosaic,Mosaic - Mulberry Plant,PS - Industrial,0,0,0,0
2,2023,11,Mosaic,Mosaic - New Wales Chemical Plant,PS - Industrial,0.6279082606,0.2974302287,5.3978078541,10.57529702
2,2023,11,Mosaic,Mosaic - Nichols Mine,PS - Industrial,0,0,0,0
2,2023,11,Mosaic,Mosaic - Plant City,PS - Industrial,1.1644844105,0.2473577996,4.5666055315,3.6532844252
2,2023,11,Mosaic,Mosaic - Port Sutton,PS - Industrial,0,0,0,0
2,2023,11,Mosaic,Mosaic - Riverview,PS - Industrial,0.0431874701,0.1333178424,0.1438330525,0.0225325931
2,2023,11,Mosaic,Mosaic - Riverview Stack Closure,PS - Industrial,0,0,0,0
2,2023,11,Mosaic,Mosaic - South Pierce,PS - Industrial,0.0951626515,1.019599837,2.4334449443,6.5254389568
2,2023,11,Mosaic,Mosaic - Tampa Ammonia Terminal,PS - Industrial,0,0,0,0
2,2023,11,Mosaic,Mosaic - Tampa Marine Terminal,PS - Industrial,0,0,0,0
2,2023,11,TECO,TECO - Bayside (fka Gannon),PS - Industrial,0.0649200059,0.0170246259,0.2206391515,0.1634364085
2,2023,11,Trademark Nitrogen,Trademark Nitrogen Corporation,PS - Industrial,0.0062933532,0.0024534877,0.0217139089,0.0202110488
2,2023,11,Springs,,Springs,9.9607817685,0.2915338548,17.936139267,0
2,2023,12,Atmospheric Deposition,,Atmospheric Deposition,2.0069922672,0.0532348471,0,0
2,2023,12,Ground Water,,Ground Water,1.7256819188,0.2053736832,0,0
2,2023,12,CSX,CSX Newport,Material Losses,0.0610670833,0,0,0
2,2023,12,CSX,CSX Rockport,Material Losses,0.0625291667,0,0,0
2,2023,12,Kinder Morgan,Kinder Morgan Port Sutton,Material Losses,0.011059,0,0,0
2,2023,12,Kinder Morgan,Kinder Morgan Tampaplex,Material Losses,0.00278075,0,0,0
2,2023,12,Mosaic,Mosaic All,Material Losses,0.1325,0,0,0
2,2023,12,ALAFIA PRESERVE,,Non-Point Source,0.016720413,0.0020442145,0.4084970477,0.0507086749
2,2023,12,BLOOMINGDALE,,Non-Point Source,0.0045730777,0.0008776024,0.1505549991,0.0284584392
2,2023,12,CITY OF PLANT CITY,,Non-Point Source,0.2443155871,0.0381407282,12.671901225,1.3443555317
2,2023,12,Conservation,,Non-Point Source,1.3104371892,0.2094546628,30.238006336,5.6211876146
2,2023,12,DONALDSON KNOLL,,Non-Point Source,0.0024108287,0.0002930555,0.1104879201,0.0112100019
2,2023,12,EAGLE RIDGE,,Non-Point Source,0.0366234483,0.0070066397,0.9390393098,0.1096943318
2,2023,12,FDACS (Agriculture),,Non-Point Source,3.5011453406,0.921244106,28.965227,7.786028166
2,2023,12,HILLSBOROUGH,,Non-Point Source,4.7410188195,1.0917772799,191.21846995,31.364629156
2,2023,12,LAKE ST. CHARLES,,Non-Point Source,0.0142558879,0.0028747,0.4697849318,0.0852718629
2,2023,12,LIVE OAK I,,Non-Point Source,0,0.0000877352,0.1424400154,0.0252525218
2,2023,12,LIVE OAK II,,Non-Point Source,0,0.0000797999,0.1425815009,0.0235832057
2,2023,12,Lakeland,,Non-Point Source,0.3808798017,0.0562208954,16.770203004,1.9062519851
2,2023,12,MAGNOLIA PARK,,Non-Point Source,0.0138914137,0.0027864337,0.484249225,0.086462287
2,2023,12,MSGP COT,,Non-Point Source,0.0342250306,0.0088316016,3.5297678225,0.7949115235
2,2023,12,MacDill AFB,,Non-Point Source,0.0243695377,0.0040592668,0.5633570137,0.2200108525
2,2023,12,Mulberry,,Non-Point Source,0.0841671714,0.0117725612,3.0807015191,0.2846633735
2,2023,12,None,,Non-Point Source,0.0007748774,0.0000665244,0.0124159049,0.0038944048
2,2023,12,PALM RIVER,,Non-Point Source,0.0013587038,0.000278647,0.0501931959,0.0091696816
2,2023,12,PANTHER TRACE,,Non-Point Source,0.0137216027,0.0027741734,0.4728316769,0.0835710492
2,2023,12,PANTHER TRACE II,,Non-Point Source,0.0187841458,0.0033649822,0.7490992389,0.1471876822
2,2023,12,PASCO,,Non-Point Source,0,0.0140283594,19.817727366,3.765550582
2,2023,12,POLK,,Non-Point Source,2.4009645389,0.343685767,75.949401113,8.4052901333
2,2023,12,RIVERCREST,,Non-Point Source,0.0166793819,0.003834918,0.5501574952,0.1019520088
2,2023,12,SAN ANTONIO,,Non-Point Source,0,0.0001041425,0.1641579039,0.0274027696
2,2023,12,SPRING LAKE,,Non-Point Source,0.0133101731,0.003095276,0.5325435857,0.0924225131
2,2023,12,ST. LEO,,Non-Point Source,0,2.1278878E-6,0.0061789184,0.0011726511
2,2023,12,STONE CREST,,Non-Point Source,0.001297576,0.000260374,0.043543535,0.0077094267
2,2023,12,STONE DAIRY CREEK,,Non-Point Source,0.0095440684,0.0019430986,0.3404626914,0.0597878838
2,2023,12,STONELAKE RANCH,,Non-Point Source,0,0.0000910415,0.0717473023,0.0140355812
2,2023,12,TEMPLE TERRACE,,Non-Point Source,0,0.000659483,1.271765322,0.2049651322
2,2023,12,Tampa,,Non-Point Source,1.0210471951,0.235952425,52.205374201,9.6130743548
2,2023,12,ZEPHYRHILLS,,Non-Point Source,0,0.0005987288,1.3076090763,0.2127467637
2,2023,12,Lakeland,City of Lakeland,PS - Domestic - REUSE,0,0,0,0
2,2023,12,Zephyrhills,City of Zephyrhills WWTF,PS - Domestic - REUSE,0.0460758147,0.0264935934,0.0115189537,0.0253416981
2,2023,12,Hillsborough Co.,Falkenburg AWTP,PS - Domestic - REUSE,0,0,0,0
2,2023,12,Tampa,Howard F. Curren,PS - Domestic - REUSE,0.421046538,0.0481196043,0.0260647857,0.0561395384
2,2023,12,Polk Co.,NW Regional WWTP,PS - Domestic - REUSE,0.0238885378,0.0031822322,0.00156932,0.0054490278
2,2023,12,Pasco Co.,Pasco Reuse,PS - Domestic - REUSE,0.1635309152,0,0,0
2,2023,12,Plant City,Plant City WRF,PS - Domestic - REUSE,0.0392038954,0.0021779942,0.0290399225,0.0145199613
2,2023,12,Polk Co.,Southwest Regional WWTF,PS - Domestic - REUSE,0.0326949428,0.0059528607,0.0022895618,0.0071892241
2,2023,12,Hillsborough Co.,Valrico AWTP,PS - Domestic - REUSE,0.5834890087,0.0086925737,0.0239045776,0.0222747201
2,2023,12,Lakeland,City of Lakeland,PS - Domestic - SW,0,0,0,0
2,2023,12,Mulberry,City of Mulberry,PS - Domestic - SW,0.0738868763,0.0738868763,0.0387026495,0.0422210722
2,2023,12,Hillsborough Co.,Falkenburg AWTP,PS - Domestic - SW,1.8293107392,0.2726376583,0.3957643426,0.3517905268
2,2023,12,Tampa,Howard F. Curren,PS - Domestic - SW,23.456366809,16.084365812,8.7123648147,18.765093447
2,2023,12,Plant City,Plant City WRF,PS - Domestic - SW,0.1596678323,0.0532226108,0.7096348102,0.3548174051
2,2023,12,Hillsborough Co.,Valrico AWTP,PS - Domestic - SW,0,0,0,0
2,2023,12,Alpha/Owens Corning,Alpha/Owens Corning,PS - Industrial,0.0031044906,0.0129353775,0.025870755,0.0776122651
2,2023,12,Cytech Brewster,Brewster Phosphogypsum,PS - Industrial,0.0004346287,0.0249911494,0.0325971513,0.2086217685
2,2023,12,Busch Gardens,Busch Gardens,PS - Industrial,0.4449769864,0.050059911,0.556221233,1.0679447673
2,2023,12,CSX,CSX - Rockport Newport,PS - Industrial,0.3038990024,0,0,0.9360339601
2,2023,12,CSX,CSX Winston Yard,PS - Industrial,0.0001552245,0,0,0.0496718496
2,2023,12,Coronet,Coronet Industries,PS - Industrial,0,0,0,0
2,2023,12,Estech Agricola,Estech Agricola,PS - Industrial,0,0,0,0
2,2023,12,Kerry,Kerry I and F,PS - Industrial,0.0010348302,0.0020696604,0,0.1034830201
2,2023,12,Kinder Morgan,Kinder Morgan Port Sutton,PS - Industrial,0,0,0,0
2,2023,12,Kinder Morgan,Kinder Morgan Tampaplex,PS - Industrial,0,0,0,0
2,2023,12,Lowry Park Zoo,Lowry Park Zoo,PS - Industrial,0.01679012,0.002518518,0.0763187273,0.1465319564
2,2023,12,Mosaic,Mosaic - Bartow,PS - Industrial,0.4878706982,0.1749380455,0.9105470937,1.0431088425
2,2023,12,Mosaic,Mosaic - Black Point,PS - Industrial,0.0017022957,0.0002897525,0.0042428038,0.001267667
2,2023,12,Mosaic,Mosaic - Bonnie,PS - Industrial,0.349604448,0.8836156377,2.5279090854,3.6881348358
2,2023,12,Mosaic,Mosaic - Ft. Lonesome,PS - Industrial,0,0,0,0
2,2023,12,Mosaic,Mosaic - Green Bay,PS - Industrial,0.1963590306,1.3843311658,2.585393903,3.1417444898
2,2023,12,Mosaic,Mosaic - Hookers Prairie,PS - Industrial,0,0,0,0
2,2023,12,Mosaic,Mosaic - Mulberry Phospho Stack,PS - Industrial,0.1539309924,0.172557936,0.175403719,0.2483592482
2,2023,12,Mosaic,Mosaic - Mulberry Plant,PS - Industrial,0,0,0,0
2,2023,12,Mosaic,Mosaic - New Wales Chemical Plant,PS - Industrial,0.7236567594,0.2713712848,4.9248862796,9.6487567927
2,2023,12,Mosaic,Mosaic - Nichols Mine,PS - Industrial,0,0,0,0
2,2023,12,Mosaic,Mosaic - Plant City,PS - Industrial,0.8535796912,0.2371054698,4.3773317496,3.5018653997
2,2023,12,Mosaic,Mosaic - Port Sutton,PS - Industrial,0,0.0017074698,0.0372538872,0.0248359248
2,2023,12,Mosaic,Mosaic - Riverview,PS - Industrial,0.4153808426,0.564823259,0.6057637288,0.095463086
2,2023,12,Mosaic,Mosaic - Riverview Stack Closure,PS - Industrial,0,0,0,0
2,2023,12,Mosaic,Mosaic - South Pierce,PS - Industrial,0.3511178871,1.4629911964,3.4916723222,9.3631436572
2,2023,12,Mosaic,Mosaic - Tampa Ammonia Terminal,PS - Industrial,0,0,0,0
2,2023,12,Mosaic,Mosaic - Tampa Marine Terminal,PS - Industrial,0,0,0,0
2,2023,12,TECO,TECO - Bayside (fka Gannon),PS - Industrial,0.0939473185,0.0406170854,0.5263974266,0.3899240197
2,2023,12,Trademark Nitrogen,Trademark Nitrogen Corporation,PS - Industrial,0.0006053757,0.0026904913,0.0248204024,0.0221634086
2,2023,12,Springs,,Springs,10.558816359,0.4110386702,22.309450525,0
2,2024,1,Atmospheric Deposition,,Atmospheric Deposition,4.0329254389,0.0742674066,0,0
2,2024,1,Ground Water,,Ground Water,1.7256819188,0.2053736832,0,0
2,2024,1,CSX,CSX Newport,Material Losses,0.0888935833,0,0,0
2,2024,1,CSX,CSX Rockport,Material Losses,0.03570925,0,0,0
2,2024,1,Kinder Morgan,Kinder Morgan Port Sutton,Material Losses,0.011792,0,0,0
2,2024,1,Kinder Morgan,Kinder Morgan Tampaplex,Material Losses,0.007782,0,0,0
2,2024,1,Mosaic,Mosaic All,Material Losses,0.185,0,0,0
2,2024,1,ALAFIA PRESERVE,,Non-Point Source,0.0093159259,0.0054388624,0.7978362451,0.1444560372
2,2024,1,BLOOMINGDALE,,Non-Point Source,0.0068303461,0.0012922497,0.2216888277,0.0419044074
2,2024,1,CITY OF PLANT CITY,,Non-Point Source,0.2233881153,0.1034799616,28.722153845,4.1938184631
2,2024,1,Conservation,,Non-Point Source,1.7822299464,0.4665925765,61.272031019,14.393270578
